CASE_STATUS,EMPLOYER_NAME,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,YEAR,WORKSITE
CERTIFIED,"GOODBY, SILVERSTEIN AND PARTNERS, INC.",WRITERS AND AUTHORS,COPYWRITER,Y,73507,2016,"SAN FRANCISCO, CALIFORNIA"
CERTIFIED,WILD PLUM LLC,WRITERS AND AUTHORS,WRITER,N,44200,2016,"CALABASAS, CALIFORNIA"
CERTIFIED,"CRISPIN PORTER & BOGUSKY, LLC",WRITERS AND AUTHORS,ASSOCIATE CREATIVE DIRECTOR,Y,99050,2016,"BOULDER, COLORADO"
CERTIFIED,"BUZZFEED, INC.",WRITERS AND AUTHORS,"CREATIVE PRODUCER, PROJECT LEAD (COPYWRITER)",N,67122,2016,"LOS ANGELES, CALIFORNIA"
CERTIFIED,"AESOP USA, INC.",WRITERS AND AUTHORS,COPYWRITER,N,44741,2016,"NEW YORK CITY, NEW YORK"
CERTIFIED,"BUSINESS INSIDER, INC.",WRITERS AND AUTHORS,SENIOR CONTENT PRODUCER,Y,84032,2016,"NEW YORK, NEW YORK"
CERTIFIED,"R/GA MEDIA GROUP, INC.",WRITERS AND AUTHORS,SENIOR COPYWRITER,Y,103667,2016,"NEW YORK, NEW YORK"
CERTIFIED,PUBLICIS INC.,WRITERS AND AUTHORS,SENIOR COPYWRITER,Y,84032,2016,"NEW YORK, NEW YORK"
CERTIFIED,PUBLICIS INC.,WRITERS AND AUTHORS,SENIOR COPYWRITER,Y,1.00E+05,2016,"NEW YORK, NEW YORK"
CERTIFIED,"R/GA MEDIA GROUP, INC.",WRITERS AND AUTHORS,SENIOR COPYWRITER,Y,103667,2016,"NEW YORK, NEW YORK"
CERTIFIED,"PARTNERS & SPADE, LLC",WRITERS AND AUTHORS,SENIOR COPYWRITER,Y,103667,2016,"NEW YORK, NEW YORK"
CERTIFIED,"FACEBOOK, INC.",WRITERS AND AUTHORS,CONTENT STRATEGIST,Y,129953,2016,"MENLO PARK, CALIFORNIA"
CERTIFIED,SOOTHBOOTH LLC,WRITERS AND AUTHORS,WEB CONTENT WRITER,N,44741,2016,"NEW YORK, NEW YORK"
DENIED,"PIRO, INC.",WRITERS AND AUTHORS,WRITER,N,64376,2016,"NEW YORK, NEW YORK"
CERTIFIED,"PIRO, INC.",WRITERS AND AUTHORS,WRITER,N,64376,2016,"NEW YORK, NEW YORK"
CERTIFIED,"DROGA5, LLC",WRITERS AND AUTHORS,SENIOR COPYWRITER,Y,105290,2016,"NEW YORK, NEW YORK"
CERTIFIED,BBDO USA LLC,WRITERS AND AUTHORS,CREATIVE DIRECTOR,Y,105290,2016,"NEW YORK, NEW YORK"
CERTIFIED,AKQA CORPORATION,WRITERS AND AUTHORS,SENIOR COPYWRITER,Y,85675,2016,"NEW YORK, NEW YORK"
CERTIFIED,"MISTRESS CREATIVE, LLC",WRITERS AND AUTHORS,CREATIVE (COPYWRITING),N,66893,2016,"SANTA MONICA, CALIFORNIA"
CERTIFIED,KETTLE SOLUTIONS LLC,WRITERS AND AUTHORS,COPY WRITER,N,66061,2016,"NEW YORK, NEW YORK"
CERTIFIED,CODE AND THEORY LLC,WRITERS AND AUTHORS,SENIOR COPYWRITER,Y,85675,2016,"NEW YORK, NEW YORK"
DENIED,TERRAMAGMA PICTURES LLC,WRITERS AND AUTHORS,WRITER,N,66892.8,2016,"LOS ANGELES, CALIFORNIA"
CERTIFIED,"MEDICUS GROUP INTERNATIONAL, INC. D/B/A PUBLICIS LIFEBRANDS MEDICUS",WRITERS AND AUTHORS,GROUP COPY SUPERVISOR,Y,85675,2016,"NEW YORK, NEW YORK"
CERTIFIED,"SESHADRI RAJU, M.D., P.A.",SURGEONS,VASCULAR SURGEON,Y,187199,2016,"JACKSON, MISSISSIPPI"
DENIED,"WESTERN PLAINS PHYSICIAN PRACTICES, LLC",SURGEONS,ORTHOPEDIC SURGEON,Y,180648,2016,"DODGE CITY, KANSAS"
DENIED,KADLEC REGIONAL MEDICAL CENTER,SURGEONS,VASCULAR SURGEON,Y,187189,2016,"RICHLAND, WASHINGTON"
CERTIFIED,MILLINOCKET REGIONAL HOSPITAL,SURGEONS,GENERAL SURGEON,Y,187200,2016,"MILLINOCKET, MAINE"
CERTIFIED,MILLINOCKET REGIONAL HOSPITAL,SURGEONS,GENERAL SURGEON,Y,187199,2016,"MILLINOCKET, MAINE"
CERTIFIED,KADLEC REGIONAL MEDICAL CENTER,SURGEONS,VASCULAR SURGEON,Y,187189,2016,"RICHLAND, WASHINGTON"
CERTIFIED,BAYLOR COLLEGE OF MEDICINE,SURGEONS,INSTRUCTOR,N,40934,2016,"HOUSTON, TEXAS"
CERTIFIED,MILLINOCKET REGIONAL HOSPITAL,SURGEONS,ORTHOPEDIC SURGEON,Y,187200,2016,"MILLINOCKET, MAINE"
CERTIFIED,THE GOOD SHEPHERD HOSPITAL INC.,SURGEONS,NEUROSURGEON,Y,162864,2016,"LONGVIEW, TEXAS"
CERTIFIED,MILLINOCKET REGIONAL HOSPITAL,SURGEONS,ORTHOPEDIC SURGEON,Y,187200,2016,"MILLINOCKET, MAINE"
CERTIFIED,"CHILDREN'S SURGICAL ASSOCIATES, CORP AT NATIONWIDE CHILDREN'S HOSPITAL",SURGEONS,ATTENDING PHYSICIAN,Y,306844,2016,"COLUMBUS, OHIO"
CERTIFIED,"OHIOHEALTH PHYSICIAN GROUP, INC.",SURGEONS,GENERAL SURGERY PHYSICIAN,Y,187200,2016,"MANSFIELD, OHIO"
CERTIFIED,WINCHESTER MEDICAL CENTER,SURGEONS,"MEDICAL DIRECTOR, THORACIC SURGERY",Y,187200,2016,"WINCHESTER, VIRGINIA"
DENIED,ROCHESTER GENERAL HOSPITAL,SURGEONS,ORTHOPAEDIC SURGEON,Y,187200,2016,"ROCHESTER, NEW YORK"
CERTIFIED,HARBOR BEACH COMMUNITY HOSPITAL,SURGEONS,PHYSICIAN (ORTHOPEDIC SURGEON),Y,187200,2016,"HARBOR BEACH, MICHIGAN"
CERTIFIED,"SPECTRUM MEDICAL GROUP, PA",SURGEONS,COLORECTAL SURGEON,Y,187200,2016,"BANGOR, MAINE"
CERTIFIED,"MCALLEN HOSPITALIST GROUP, PLLC",SURGEONS,NEUROSURGEON,Y,338525,2016,"EDINBURG, TEXAS"
CERTIFIED,SWEDISH HEALTH SERVICES,SURGEONS,PEDIATRIC SURGEON,Y,187200,2016,"SEATTLE, WASHINGTON"
DENIED,DUKE UNIVERSITY AND MEDICAL CENTER,SURGEONS,CLINICAL ASSOCIATE,Y,161887,2016,"DURHAM, NORTH CAROLINA"
CERTIFIED,DUKE UNIVERSITY AND MEDICAL CENTER,SURGEONS,CLINICAL ASSOCIATE,Y,161887,2016,"DURHAM, NORTH CAROLINA"
CERTIFIED,UNIVERSITY OF ILLINOIS AT CHICAGO,SURGEONS,ASSISTANT PROFESSOR OF CLINICAL SURGERY/PHYSICIAN SURGEON,N,62863,2016,"CHICAGO, ILLINOIS"
CERTIFIED,"NORTH BEND MEDICAL CENTER, INC.",SURGEONS,PLASTIC AND RECONSTRUCTIVE SURGEON,Y,187200,2016,"COOS BAY, OREGON"
CERTIFIED,MAYO CLINIC,SURGEONS,SURGEON,Y,330780,2016,"ROCHESTER, MINNESOTA"
CERTIFIED,"ALLIED PHYSICIANS OF MICHIANA, LLC",SURGEONS,VASCULAR SURGEON,Y,187200,2016,"MISHAWAKA, INDIANA"
CERTIFIED,ROCHESTER GENERAL HOSPITAL,SURGEONS,ORTHOPAEDIC SURGEON,Y,187200,2016,"ROCHESTER, NEW YORK"
CERTIFIED,SIERRA VISTA HOSPITAL,SURGEONS,ORTHOPAEDIC SURGEON,Y,187200,2016,"TRUTH OR CONSEQUENCES, NEW MEXICO"
CERTIFIED,"MERCY CLINICS, INC.",SURGEONS,COLORECTAL SURGEON,Y,187199,2016,"DES MOINES, IOWA"
CERTIFIED,"MERCY CLINICS, INC.",SURGEONS,NEUROSURGEON,Y,187200,2016,"DES MOINES, IOWA"
CERTIFIED,MAINEGENERAL MEDICAL CENTER,SURGEONS,SURGEON,Y,187200,2016,"AUGUSTA, MAINE"
CERTIFIED,"PHYSICIAN HEALTHCARE NETWORK, P.C.",SURGEONS,PHYSICIAN GENERAL SURGEON,Y,152173,2016,"PORT HURON, MICHIGAN"
CERTIFIED,SWEDISH HEALTH SERVICES,SURGEONS,CEREBROVASCULAR NEUROSURGERY FELLOW,N,63600,2016,"SEATTLE, WASHINGTON"
CERTIFIED,UNIVERSITY OF ILLINOIS AT CHICAGO,SURGEONS,ASSISTANT PROFESSOR OF CLINICAL SURGERY/PHYSICIAN SURGEON,N,62863,2016,"CHICAGO, ILLINOIS"
CERTIFIED,MAYO CLINIC,SURGEONS,SURGEON,Y,330780,2016,"ROCHESTER, MINNESOTA"
CERTIFIED,BAYLOR COLLEGE OF MEDICINE,SURGEONS,RESIDENT,N,40934,2016,"HOUSTON, TEXAS"
CERTIFIED,UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER,SURGEONS,ASSISTANT PROFESSOR,Y,104998,2016,"TULSA, OKLAHOMA"
CERTIFIED,UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER,SURGEONS,ASSISTANT PROFESSOR,Y,104998,2016,"TULSA, OKLAHOMA"
CERTIFIED,UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER,SURGEONS,ASSISTANT PROFESSOR,Y,104998,2016,"TULSA, OKLAHOMA"
CERTIFIED,SWEDISH HEALTH SERVICES,SURGEONS,MINIMALLY INVASIVE NEUROSURGICAL PHYSICIAN FELLOW,N,63600,2016,"SEATTLE, WASHINGTON"
CERTIFIED,UNIVERSITY OF WASHINGTON,SURGEONS,ACTING INSTRUCTOR/SENIOR FELLOW,N,49795,2016,"SEATTLE, WASHINGTON"
CERTIFIED,MARSHFIELD CLINIC,SURGEONS,VASCULAR SURGEON,Y,187200,2016,"MARSHFIELD, WISCONSIN"
CERTIFIED,MAYO CLINIC,SURGEONS,SURGEON,Y,330780,2016,"ROCHESTER, MINNESOTA"
CERTIFIED,"PHYSICIAN HEALTHCARE NETWORK, P.C.",SURGEONS,PHYSICIAN GENERAL SURGEON,Y,152173,2016,"PORT HURON, MICHIGAN"
CERTIFIED,GEARY COMMUNITY HOSPITAL,SURGEONS,PHYSICIAN - GENERAL SURGEON,Y,187200,2016,"JUNCTION CITY, KANSAS"
CERTIFIED,THE PHYSICIAN NETWORK,SURGEONS,NEUROSURGEON,Y,187200,2016,"GRAND ISLAND, NEBRASKA"
CERTIFIED,OCHSNER CLINIC FOUNDATION,SURGEONS,"FELLOW, ABDOMINAL TRANSPLANTATION",N,59018,2016,"NEW ORLEANS, LOUISIANA"
CERTIFIED,OCHSNER CLINIC FOUNDATION,SURGEONS,"FELLOW, ABDOMINAL TRANSPLANTATION",N,59018,2016,"NEW ORLEANS, LOUISIANA"
CERTIFIED,RENAISSANCE MEDICAL FOUNDATION,SURGEONS,PEDIATRIC ORTHOPEDIC AND PEDIATRIC SPINE SURGEON,Y,187200,2016,"EDINBURG, TEXAS"
DENIED,"LAS CRUCES PHYSICIAN PRACTICE, LLC",SURGEONS,SURGEON,Y,187200,2016,"LAS CRUCES, NEW MEXICO"
CERTIFIED,DUKE UNIVERSITY HEALTH SYSTEM,SURGEONS,RESIDENT,N,62379,2016,"DURHAM, NORTH CAROLINA"
CERTIFIED,SWEDISH HEALTH SERVICES,SURGEONS,NEUROSURGEON,Y,187199,2016,"SEATTLE, WASHINGTON"
CERTIFIED,"OHIOHEALTH PHYSICIAN GROUP, INC.",SURGEONS,SURGICAL ONCOLOGIST,Y,187200,2016,"COLUMBUS, OHIO"
CERTIFIED,HOSPITAL ADMINISTRATIVE DISTRICT #4,SURGEONS,ORTHOPEDIC SURGEON,Y,187200,2016,"DOVER-FOXCROFT, MAINE"
CERTIFIED,HOSPITAL ESPA??OL AUXILIO MUTUO DE PUERTO RICO,SURGEONS,KIDNEY TRANSPLANT SURGEON,Y,222643,2016,"SAN JUAN, PUERTO RICO"
CERTIFIED,DARTMOUTH-HITCHCOCK CLINIC,SURGEONS,ASSISTANT PROFESSOR OF SURGERY,Y,187200,2016,"LEBANON, NEW HAMPSHIRE"
CERTIFIED,"MID-SUSSEX MEDICAL CENTER, INC.",SURGEONS,BARIATRIC/GENERAL SURGEON,Y,187200,2016,"SEAFORD, DELAWARE"
CERTIFIED,BAY REGIONAL MEDICAL CENTER,SURGEONS,NEUROSURGEON,Y,187200,2016,"WEST BRANCH, MICHIGAN"
CERTIFIED,BAY REGIONAL MEDICAL CENTER,SURGEONS,NEUROSURGEON,Y,187200,2016,"BAY CITY, MICHIGAN"
DENIED,ALICE HYDE MEDICAL CENTER,SURGEONS,GENERAL SURGEON,Y,323736,2016,"MALONE, NEW YORK"
CERTIFIED,SOUTHEASTERN REGIONAL PHYSICIAN SERVICES,SURGEONS,NEUROSURGEON,Y,187200,2016,"LUMBERTON, NORTH CAROLINA"
CERTIFIED,UNIVERSITY OF CHICAGO MEDICAL CENTER,SURGEONS,RESIDENT IN ORTHOPAEDIC SURGERY [4TH POST-MD YEAR],N,41267,2016,"CHICAGO, ILLINOIS"
DENIED,ALICE HYDE MEDICAL CENTER,SURGEONS,GENERAL SURGEON,Y,323736,2016,"MALONE, NEW YORK"
CERTIFIED,OCHSNER CLINIC FOUNDATION,SURGEONS,NEUROSURGEON,Y,187200,2016,"NEW ORLEANS, LOUISIANA"
CERTIFIED,HENRY FORD HEALTH SYSTEM,SURGEONS,ORTHOPEDIC SURGEON - ADULT RECONSTRUCTION,Y,187200,2016,"DETROIT, MICHIGAN"
CERTIFIED,ALICE HYDE MEDICAL CENTER,SURGEONS,GENERAL SURGEON,Y,323736,2016,"MALONE, NEW YORK"
CERTIFIED,ALICE HYDE MEDICAL CENTER,SURGEONS,GENERAL SURGEON,Y,323736,2016,"MALONE, NEW YORK"
CERTIFIED,"LAS CRUCES PHYSICIAN PRACTICE, LLC",SURGEONS,SURGEON,Y,187200,2016,"LAS CRUCES, NEW MEXICO"
CERTIFIED,PINES HEALTH SERVICES,SURGEONS,GENERAL SURGEON,Y,187200,2016,"FT. FAIRFIELD, MAINE"
CERTIFIED,PINES HEALTH SERVICES,SURGEONS,GENERAL SURGEON,Y,187200,2016,"CARIBOU, MAINE"
CERTIFIED,THE OHIO STATE UNIVERSITY,SURGEONS,CLINICAL ASSISTANT PROFESSOR/ PHYSICIAN,N,62003,2016,"COLUMBUS, OHIO"
CERTIFIED,SAINT LUKE'S HEALTH SYSTEM,SURGEONS,PHYSICIAN - CARDIOLOGIST,Y,137842,2016,"KANSAS CITY, MISSOURI"
CERTIFIED,"BLESSING CORPORATE SERVICES, INC.",SURGEONS,GENERAL SURGEON,Y,187200,2016,"QUINCY, ILLINOIS"
CERTIFIED,"PIKEVILLE MEDICAL CENTER, INC.",SURGEONS,CARDIOTHORACIC SURGEON/TRAUMA SURGEON,Y,187200,2016,"PIKEVILLE, KENTUCKY"
CERTIFIED,"PHYSICIAN HEALTHCARE NETWORK, P.C.",SURGEONS,PHYSICIAN GENERAL SURGEON,Y,152173,2016,"PORT HURON, MICHIGAN"
CERTIFIED,THE OHIO STATE UNIVERSITY,SURGEONS,CLINICAL INSTRUCTOR HOUSESTAFF-PGY3,N,54538,2016,"COLUMBUS, OHIO"
CERTIFIED,THE OHIO STATE UNIVERSITY,SURGEONS,CLINICAL INSTRUCTOR HOUSESTAFF-PGY3,N,54538,2016,"COLUMBUS, OHIO"
DENIED,"MIDLANDS ORTHPAEDICS, P.A.",SURGEONS,"PHYSICIAN, ORTHOPEDIC SURGEON",Y,187200,2016,"COLUMBIA, SOUTH CAROLINA"
CERTIFIED,BANNER MEDICAL GROUP,SURGEONS,VASCULAR SURGEON,Y,187200,2016,"FAIRBANKS, ALASKA"
CERTIFIED,"SURGICAL SPECIALISTS OF MINNESOTA, P.A.",SURGEONS,ACUTE CARE SURGEON,Y,243773,2016,"MINNEAPOLIS, MINNESOTA"
CERTIFIED,AVERA MARSHALL REGIONAL MEDICAL CENTER,SURGEONS,ORTHOPEDIC SURGEON,Y,187200,2016,"MARSHALL, MINNESOTA"
CERTIFIED,ALLINA HEALTH SYSTEM,SURGEONS,VASCULAR SURGEON,Y,330267,2016,"MINNEAPOLIS, MINNESOTA"
CERTIFIED,"ST. AGNES HEALTHCARE, INC.",SURGEONS,MEDICAL RESIDENT,N,47896,2016,"BALTIMORE, MARYLAND"
CERTIFIED,MEMORIAL HOSPITAL AT GULFPORT,SURGEONS,VASCULAR SURGEON,Y,187199,2016,"GULFPORT, MISSISSIPPI"
CERTIFIED,"CHRISTIANA CARE HEALTH SERVICES, INC.",SURGEONS,PHYSICIAN  (TRAUMA SURGERY),Y,187200,2016,"NEWARK, DELAWARE"
CERTIFIED,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,SURGEONS,CLINICAL FELLOW,N,49795,2016,"CHAPEL HILL, NORTH CAROLINA"
CERTIFIED,"HSHS MEDICAL GROUP, INC.",SURGEONS,GENERAL SURGEON,Y,109595,2016,"DECATUR, ILLINOIS"
DENIED,"GRANVILLE HEALTH, INC.",SURGEONS,GENERAL SURGEON,N,56076.8,2016,"OXFORD, NORTH CAROLINA"
CERTIFIED,"GRANVILLE HEALTH, INC.",SURGEONS,GENERAL SURGEON,N,56076.8,2016,"OXFORD, NORTH CAROLINA"
CERTIFIED,"MEMORIAL HOSPITAL, INC.",SURGEONS,GENERAL SURGEON,Y,187200,2016,"MANCHESTER, KENTUCKY"
CERTIFIED,"ST. JOSEPH AMBULATORY CARE, INC.",SURGEONS,PHYSICIAN (GENERAL SURGERY),Y,162906,2016,"BANGOR, MAINE"
CERTIFIED,"ST. JOSEPH AMBULATORY CARE, INC.",SURGEONS,PHYSICIAN (GENERAL SURGERY),Y,155834,2016,"DOVER-FOXCROFT, MAINE"
CERTIFIED,SOMERSET HOSPITAL,SURGEONS,GENERAL SURGEON,Y,250619,2016,"SOMERSET, PENNSYLVANIA"
CERTIFIED,MILLINOCKET REGIONAL HOSPITAL,SURGEONS,GENERAL SURGEON,Y,187200,2016,"MILLINOCKET, MAINE"
CERTIFIED,CHILDREN'S HOSPITALS AND CLINICS OF MINNESOTA,SURGEONS,PEDATRIC NEUROSURGEON,Y,187200,2016,"MINNEAPOLIS, MINNESOTA"
CERTIFIED,MERCY HEALTH SYSTEM OF SOUTHEASTERN PENNSYLVANIA,SURGEONS,GENERAL/BARIATRIC SURGEON,Y,187200,2016,"DARBY, PENNSYLVANIA"
CERTIFIED,PINES HEALTH SERVICES,SURGEONS,GENERAL SURGEON,Y,187200,2016,"FT. FAIRFIELD, MAINE"
CERTIFIED,THE UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER,SURGEONS,PROFESSOR,Y,244421,2016,"AUSTIN, TEXAS"
CERTIFIED,MERCY HEALTH SYSTEM OF SOUTHEASTERN PENNSYLVANIA,SURGEONS,GENERAL/BARIATRIC SURGEON,Y,187200,2016,"PHILADELPHIA, PENNSYLVANIA"
CERTIFIED,PINES HEALTH SERVICES,SURGEONS,GENERAL SURGEON,Y,187200,2016,"CARIBOU, MAINE"
CERTIFIED,BAYLOR COLLEGE OF MEDICINE,SURGEONS,INSTRUCTOR,N,40934,2016,"HOUSTON, TEXAS"
CERTIFIED,THE OHIO STATE UNIVERSITY,SURGEONS,CLINICAL INSTRUCTOR HOUSE STAFF,N,65625,2016,"COLUMBUS, OHIO"
CERTIFIED,"GRANVILLE HEALTH, INC.",SURGEONS,GENERAL SURGEON,N,56076.8,2016,"OXFORD, NORTH CAROLINA"
CERTIFIED,THE UNIVERSITY OF ARIZONA,SURGEONS,PROFESSOR,Y,203040,2016,"TUCSON, ARIZONA"
CERTIFIED,"HSHS MEDICAL GROUP, INC.",SURGEONS,GENERAL SURGEON,Y,108659,2016,"SPRINGFIELD, ILLINOIS"
CERTIFIED,SOUTHEASTERN REGIONAL PHYSICIAN SERVICES,SURGEONS,NEUROSURGEON,Y,187200,2016,"LUMBERTON, NORTH CAROLINA"
CERTIFIED,"VASCULAR SURGERY ASSOCIATES, P.C.",SURGEONS,VASCULAR SURGEON,Y,154981,2016,"FLINT, MICHIGAN"
CERTIFIED,"VASCULAR SURGERY ASSOCIATES, P.C.",SURGEONS,VASCULAR SURGEON,Y,152173,2016,"LAPEER, MICHIGAN"
CERTIFIED,"VASCULAR SURGERY ASSOCIATES, P.C.",SURGEONS,VASCULAR SURGEON,Y,154981,2016,"FLINT, MICHIGAN"
CERTIFIED,CLAXTON-HEPBURN MEDICAL CENTER,SURGEONS,ORTHOPEDIC SURGEON,Y,187200,2016,"OGDENSBURG, NEW YORK"
DENIED,SAINT MARY'S HOSPITAL INC.,SURGEONS,SURGICAL RESIDENT,N,54119,2016,"WATERBURY, CONNECTICUT"
CERTIFIED,SAINT MARY'S HOSPITAL INC.,SURGEONS,SURGICAL RESIDENT,N,54119,2016,"WATERBURY, CONNECTICUT"
CERTIFIED,"MERCY CLINIC OKLAHOMA COMMUNITIES, INC.",SURGEONS,GENERAL SURGEON,Y,187200,2016,"ADA, OKLAHOMA"
CERTIFIED,HENRY FORD HEALTH SYSTEM,SURGEONS,CARDIOTHORACIC SURGEON,Y,112403,2016,"MT CLEMENS, MICHIGAN"
CERTIFIED,NORTHWELL HEALTH,SURGEONS,SURGEON,Y,232856,2016,"HUNTINGTON, NEW YORK"
CERTIFIED,OZARKS MEDICAL CENTER,SURGEONS,GENERAL SURGEON,Y,187200,2016,"WEST PLAINS, MISSOURI"
CERTIFIED,EASTERN MAINE MEDICAL CENTER,SURGEONS,PEDIATRIC SURGEON,Y,258627,2016,"BANGOR, MAINE"
CERTIFIED,EASTERN MAINE MEDICAL CENTER,SURGEONS,GENERAL TRAUMA SURGEON,Y,258627,2016,"BANGOR, MAINE"
DENIED,"MIDLANDS ORTHPAEDICS, P.A.",SURGEONS,"PHYSICIAN, ORTHOPEDIC SURGEON",Y,187200,2016,"WEST COLUMBIA, SOUTH CAROLINA"
CERTIFIED,DEPARTMENT OF VETERAN AFFAIRS MEDICAL CENTER,SURGEONS,PHYSICIAN (VASCULAR SURGEON),Y,187200,2016,"CINCINNATI, OHIO"
DENIED,UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER,SURGEONS,ASSOCIATE PROFESSOR,Y,187200,2016,"FORT WORTH, TEXAS"
CERTIFIED,SAINT VINCENT MEDICAL EDUCATION AND RESEARCH INSTITUTE,SURGEONS,BREAST SURGEON,Y,187200,2016,"ERIE, PENNSYLVANIA"
CERTIFIED,BAYLOR COLLEGE OF MEDICINE,SURGEONS,SUBSPECIALTY RESIDENT/CLINICAL FELLOW,N,40934,2016,"HOUSTON, TEXAS"
CERTIFIED,SOUTHEASTERN REGIONAL PHYSICIAN SERVICES,SURGEONS,GENERAL SURGEON,Y,187200,2016,"LUMBERTON, NORTH CAROLINA"
CERTIFIED,BAYHEALTH MEDICAL CENTER,SURGEONS,GENERAL SURGEON,Y,187200,2016,"DOVER, DELAWARE"
CERTIFIED,ST. MARY'S REGIONAL MEDICAL CENTER,SURGEONS,GENERAL SURGEON,Y,187200,2016,"LEWISTON, MAINE"
CERTIFIED,EASTERN MAINE MEDICAL CENTER,SURGEONS,GENERAL TRAUMA SURGEON,Y,219190,2016,"BANGOR, MAINE"
CERTIFIED,"MID-SUSSEX MEDICAL CENTER, INC.",SURGEONS,BARIATRIC/GENERAL SURGEON,Y,187200,2016,"SEAFORD, DELAWARE"
DENIED,MEDICAL UNIVERSITY OF SOUTH CAROLINA,SURGEONS,PGY-7 FELLOW,N,53685,2016,"CHARLESTON, SOUTH CAROLINA"
CERTIFIED,MAINEGENERAL MEDICAL CENTER,SURGEONS,ORTHOPEDIC SURGEON,Y,187200,2016,"AUGUSTA, MAINE"
CERTIFIED,SAINT VINCENT MEDICAL EDUCATION AND RESEARCH INSTITUTE,SURGEONS,BREAST SURGEON,Y,187200,2016,"ERIE, PENNSYLVANIA"
CERTIFIED,SAINT MARY'S HOSPITAL INC.,SURGEONS,SURGICAL RESIDENT,N,54119,2016,"WATERBURY, CONNECTICUT"
CERTIFIED,UNIVERSITY OF CHICAGO MEDICAL CENTER,SURGEONS,FELLOW IN CARDIOTHORACIC TRANSPLANTATION SURGERY [8TH POST-M,N,41267,2016,"CHICAGO, ILLINOIS"
CERTIFIED,BAYLOR COLLEGE OF MEDICINE,SURGEONS,ASSISTANT PROFESSOR,Y,128140,2016,"HOUSTON, TEXAS"
CERTIFIED,BAYLOR COLLEGE OF MEDICINE,SURGEONS,ASSISTANT PROFESSOR,Y,128140,2016,"HOUSTON, TEXAS"
CERTIFIED,"ATLANTA KNEE AND SHOULDER CLINIC, P.C.",SURGEONS,ORTHOPEDIC SURGEON,Y,187200,2016,"ATLANTA, GEORGIA"
CERTIFIED,"ATLANTA KNEE AND SHOULDER CLINIC, P.C.",SURGEONS,ORTHOPEDIC SURGEON,Y,187200,2016,"STOCKBRIDGE, GEORGIA"
CERTIFIED,"ATLANTA KNEE AND SHOULDER CLINIC, P.C.",SURGEONS,ORTHOPEDIC SURGEON,Y,187200,2016,"CONYERS, GEORGIA"
CERTIFIED,SUSAN B. ALLEN MEMORIAL HOSPITAL,SURGEONS,ORTHOPEDIC SURGEON,Y,187200,2016,"EL DORADO, KANSAS"
CERTIFIED,"MIDLANDS ORTHPAEDICS, P.A.",SURGEONS,"PHYSICIAN, ORTHOPEDIC SURGEON",Y,152901,2016,"WEST COLUMBIA, SOUTH CAROLINA"
CERTIFIED,EASTERN MAINE MEDICAL CENTER,SURGEONS,PEDIATRIC SURGEON,Y,253157,2016,"BANGOR, MAINE"
CERTIFIED,"MIDLANDS ORTHPAEDICS, P.A.",SURGEONS,"PHYSICIAN, ORTHOPEDIC SURGEON",Y,152901,2016,"COLUMBIA, SOUTH CAROLINA"
DENIED,"SHRINERS HOSPITAL FOR CHILDREN, PORTLAND",SURGEONS,ORTHOPEDIC SURGEON,Y,320000,2016,"PORTLAND, OREGON"
CERTIFIED,"VAUGHAN PHYSICIAN PRACTICES, LLC",SURGEONS,VASCULAR SURGEON,Y,193274,2016,"SELMA, ALABAMA"
CERTIFIED,"APPALACHIAN REGIONAL HEALTHCARE, INC",SURGEONS,GENERAL SURGEON,Y,119766,2016,"HAZARD, KENTUCKY"
DENIED,"SHRINERS HOSPITAL FOR CHILDREN, PORTLAND",SURGEONS,ORTHOPEDIC SURGEON,Y,3.00E+05,2016,"PORTLAND, OREGON"
CERTIFIED,"WESTERN PLAINS PHYSICIAN PRACTICES, LLC",SURGEONS,ORTHOPEDIC SURGEON,Y,180648,2016,"DODGE CITY, KANSAS"
CERTIFIED,DEPARTMENT OF VETERANS AFFAIRS SYRACUSE VA MEDICAL CENTER,SURGEONS,ORTHOPEDIC SPINE SURGEON,Y,290181,2016,"SYRACUSE, NEW YORK"
CERTIFIED,"VAUGHAN PHYSICIAN PRACTICES, LLC",SURGEONS,VASCULAR SURGEON,Y,193274,2016,"SELMA, ALABAMA"
CERTIFIED,"TRAUMA AND GENERAL SURGEONS, PLLC",SURGEONS,TRAUMA AND GENERAL SURGEON,Y,157144,2016,"WEBSTER, TEXAS"
CERTIFIED,"INNOVIS HEALTH, LLC",SURGEONS,ORTHOPEDIC SURGEON,N,59696,2016,"DETROIT LAKES, MINNESOTA"
CERTIFIED,"INNOVIS HEALTH, LLC",SURGEONS,ORTHOPEDIC SURGEON,N,59696,2016,"PARK RAPIDS, MINNESOTA"
CERTIFIED,"INNOVIS HEALTH, LLC",SURGEONS,ORTHOPEDIC SURGEON,Y,79518,2016,"FOSSTON, MINNESOTA"
